Date,Time,Day,Trial,Animal,Trial Code,Strategy Type,ipe,velocity,totalDistance,distanceAverage,averageHeadingError,percentTraversed,latency,corridorAverage,score,initial heading error,entropy
39230,0.413194444,4,3,43517,21-2 4 3,Random Search,176.51,45.23,185.91,42.4,126.76,10.42,4.11,0,0,92.61950555,0
39230,0.413888889,4,3,43545,21-3 4 3,Random Search,230.3,39.98,202.28,45.33,125.2,13.89,5.06,0.02,0,92.75471648,0
39230,0.414583333,4,3,43576,21-4 4 3,Random Search,207.97,36.43,194.53,38.79,117.18,11.11,5.34,0.05,0,61.46095076,0
39230,0.415972222,4,4,43486,21-1 4 4,Not Recognized,157.39,28.43,108.59,62.75,76.94,8.33,3.82,0.22,0,41.10822172,0
39230,0.416666667,4,4,21-2*,21-2 4 4,Random Search,406.02,18.78,165.85,62.12,84.77,10.42,8.83,0.39,0,33.71257516,0
39230,0.417361111,4,4,43545,21-3 4 4,Random Search,275.43,24.35,162.66,56.58,81.58,15.28,6.68,0.33,0,85.57441096,0
39230,0.418055556,4,4,43576,21-4 4 4,Scanning,744.76,17.15,258.08,57.8,88.79,23.61,15.05,0.21,1,40.55612285,0
39230,0.425694444,4,1,43488,23-1 4 1,Thigmotaxis,2987.76,21.59,1295.24,50.41,86.75,53.47,59.99,0.15,0,30.48835732,0
39230,0.427777778,4,1,43519,23-2 4 1,Random Search,2653.4,20.97,1048.19,53.94,92.32,54.17,49.98,0.11,0,76.62823497,0
39230,0.429861111,4,1,43547,23-3 4 1,Random Search,2526.36,22.98,1378.6,42.55,89.89,50,59.99,0.3,0,69.13601926,0
39230,0.43125,4,1,43578,23-4 4 1,Random Search,1503.45,18.47,1106.09,25.65,91.42,40.28,59.89,0.51,0,37.3742036,0
39230,0.433333333,4,2,43488,23-1 4 2,Not Recognized,208.52,27.83,108.25,72.69,87.19,6.94,3.89,0,0,114.4633934,0
39230,0.434027778,4,2,43519,23-2 4 2,Random Search,204.93,26.32,183.72,44.33,91.67,15.97,6.98,0.46,0,46.62549943,0
39230,0.434722222,4,2,43547,23-3 4 2,Not Recognized,205.08,24.74,129.15,61.74,81.03,9.72,5.22,0.12,0,28.73083275,0
39230,0.436111111,4,2,43578,23-4 4 2,Random Search,2408.96,18.52,1109.91,42.51,92.7,61.81,59.94,0.39,0,31.78955755,0
39230,0.436805556,4,3,43488,23-1 4 3,Not Recognized,190.61,40.55,160.57,60.55,89.03,6.94,3.96,0.15,0,30.86770983,0
39230,0.438194444,4,3,43519,23-2 4 3,Not Recognized,126.14,72.55,161.78,68.02,74.99,6.25,2.23,0,0,61.53205617,0
39230,0.438888889,4,3,43547,23-3 4 3,Random Search,391.81,27.55,222.58,56.63,101.23,15.97,8.08,0.17,0,33.11313477,0
39230,0.439583333,4,3,43578,23-4 4 3,Scanning,1287.42,20.97,728.44,40.4,95.96,54.86,34.73,0.27,1,24.00723261,0
39230,0.440972222,4,4,43488,23-1 4 4,Scanning,536.85,18,308.62,31.45,104.25,27.08,17.15,0.09,1,32.24099268,0
39230,0.441666667,4,4,43519,23-2 4 4,Random Search,180.62,54.26,199.13,49.65,119.73,12.5,3.67,0,0,101.8314294,0
39230,0.443055556,4,4,43547,23-3 4 4,Thigmotaxis,2859.57,24.2,1450.08,47.71,94.7,53.47,59.91,0.19,0,79.20091499,0
39230,0.444444444,4,4,43578,23-4 4 4,Scanning,454.41,21.62,390.7,25.46,93.36,30.56,18.07,0.15,1,71.17042173,0
39230,0.480555556,4,1,43491,26-1 4 1,Random Search,238.74,28.47,170.52,43.68,88.39,12.5,5.99,0.14,0,44.61979928,0
39230,0.482638889,4,1,43522,26-2 4 1,Random Search,1183.16,21.56,528.5,50.03,89.15,44.44,24.51,0.18,0,59.41474388,0
39230,0.484027778,4,1,43550,26-3 4 1,Random Search,305.3,29.71,207.7,46.91,91.75,15.28,6.99,0.14,0,36.35416496,0
39230,0.484722222,4,1,43581,26-4 4 1,Random Search,210.97,29.37,146.57,48.19,89.87,11.81,4.99,0.2,0,17.73278772,0
39230,0.485416667,4,2,43491,26-1 4 2,Scanning,1132.04,25.17,667.31,45.61,86.27,48.61,26.51,0.22,1,27.64299843,0
39230,0.486111111,4,2,43522,26-2 4 2,Random Search,411.03,29.07,215.96,65,92.35,11.11,7.43,0,0,89.4240067,0
39230,0.486805556,4,2,43550,26-3 4 2,Random Search,224.11,40.52,221.25,50.3,89.41,15.97,5.46,0,0,52.39434375,0
39230,0.488194444,4,2,43581,26-4 4 2,Scanning,1326.76,22.93,656.85,49.61,92.78,52.78,28.65,0.19,1,95.33432939,0
39230,0.488888889,4,3,43491,26-1 4 3,Not Recognized,123.79,25.49,84.62,69.31,73.06,4.86,3.32,0.11,0,51.8778369,0
39230,0.489583333,4,3,43522,26-2 4 3,Not Recognized,262.11,25.6,130.04,72.52,72.47,9.03,5.08,0,0,82.04875111,0
39230,0.490972222,4,3,43550,26-3 4 3,Indirect Search,124.61,34.18,105.95,67.09,68.95,5.56,3.1,0.27,2,55.03500776,0
39230,0.492361111,4,3,43581,26-4 4 3,Random Search,1907.03,21.68,805.69,54.66,92.53,45.14,37.16,0.18,0,25.79550573,0
39230,0.493055556,4,4,43491,26-1 4 4,Random Search,418.02,23.66,240.82,40.75,112.92,19.44,10.18,0,0,110.694877,0
39230,0.49375,4,4,43522,26-2 4 4,Random Search,158.78,39.64,187.91,33.54,129.6,11.81,4.74,0,0,86.29698305,0
39230,0.494444444,4,4,43550,26-3 4 4,Scanning,765.16,26.19,354.88,56.61,99.3,23.61,13.55,0,1,118.4109548,0
39230,0.495833333,4,4,43581,26-4 4 4,Random Search,2183.24,22.48,1016.38,48.46,94.94,45.83,45.22,0.16,0,65.50242848,0
39230,0.507638889,4,1,43493,28-1 4 1,Scanning,1005,23.88,585.07,44.06,92.25,50,24.5,0.18,1,8.78867775,0
39230,0.508333333,4,1,43524,28-2 4 1,Scanning,267.24,41.11,275.88,46.87,90.21,21.53,6.71,0.09,1,66.69202946,0
39230,0.509027778,4,1,43552,28-3 4 1,Random Search,249.03,42.33,218.45,54.57,95.36,15.97,5.16,0,0,86.69211739,0
39230,0.509722222,4,1,43583,28-4 4 1,Not Recognized,174.3,52.64,165.29,62.83,91.03,6.94,3.14,0,0,92.57439632,0
39230,0.511111111,4,2,43493,28-1 4 2,Random Search,285.73,26.39,203.98,40.34,95.27,17.36,7.73,0.08,0,44.20097451,0
39230,0.511805556,4,2,43524,28-2 4 2,Random Search,201.03,29.51,137.83,48.73,98.28,11.11,4.67,0.08,0,35.02002137,0
39230,0.5125,4,2,43552,28-3 4 2,Scanning,803.17,20.42,319.79,54.02,90.89,20.83,15.66,0,1,63.00342656,0
39230,0.513194444,4,2,43583,28-4 4 2,Random Search,228.71,33.97,163.75,49.18,109.57,13.19,4.82,0,0,85.81842818,0
39230,0.513888889,4,3,28-1*,28-1 4 3,Not Recognized,127.4,38.36,113.16,53.02,102.22,7.64,2.95,0,0,74.20524247,0
39230,0.514583333,4,3,43524,28-2 4 3,Not Recognized,150.35,27.63,105,62.78,71.6,9.03,3.8,0.06,0,23.09882407,0
39230,0.515972222,4,3,43552,28-3 4 3,Not Recognized,149.15,28.67,100.36,64.93,76.32,6.94,3.5,0.14,0,43.59019063,0
39230,0.515972222,4,3,43583,28-4 4 3,Not Recognized,118.3,31.47,84.66,68.77,90.65,5.56,2.69,0,0,105.4495768,0
39230,0.517361111,4,4,43493,28-1 4 4,Random Search,161.28,47.07,196.76,38.7,117.41,13.19,4.18,0.14,0,44.43570532,0
39230,0.518055556,4,4,43524,28-2 4 4,Random Search,176.48,41.65,194.92,37.86,112.88,11.11,4.68,0,0,64.10114636,0
39230,0.51875,4,4,43552,28-3 4 4,Random Search,362.05,32.8,235.5,50.83,107.41,17.36,7.18,0,0,98.24818414,0
39230,0.519444444,4,4,43583,28-4 4 4,Scanning,443.33,24.33,264.96,40.95,109.81,20.83,10.89,0,1,66.02740862,0
39230,0.529166667,4,1,43490,25-1 4 1,Random Search,150.4,37.96,150.34,43.12,97.47,12.5,3.96,0.03,0,53.09326138,0
39230,0.529861111,4,1,43521,25-2 4 1,Random Search,1866.35,23.45,831.54,53.64,89.42,50.69,35.46,0.07,0,67.27529445,0
39230,0.530555556,4,1,43495,30-1 4 1,Random Search,182.98,38.39,158.93,46.85,107.8,11.81,4.14,0,0,55.08739152,0
39230,0.531944444,4,1,30-2*,30-2 4 1,Not Recognized,192.94,27.07,130.2,48.54,105.23,9.72,4.81,0,0,49.79565271,0
39230,0.532638889,4,2,43490,25-1 4 2,Random Search,252.61,41.78,206.42,60.21,91.47,11.11,4.94,0.15,0,51.76404718,0
39230,0.533333333,4,2,43521,25-2 4 2,Random Search,347.44,31.96,260.8,49.42,87.54,18.75,8.16,0.27,0,17.9673239,0
39230,0.534027778,4,2,43495,30-1 4 2,Scanning,639.74,25.1,375.49,47.25,91.17,34.72,14.96,0.15,1,16.55721139,0
39230,0.534722222,4,2,30-2*,30-2 4 2,Not Recognized,126.92,52.66,139.55,58.15,107.05,6.25,2.65,0,0,73.51950401,0
39230,0.536111111,4,3,43490,25-1 4 3,Scanning,363.55,34.04,273.67,45.65,104.29,20.83,8.04,0.03,1,64.64847449,0
39230,0.536805556,4,3,43521,25-2 4 3,Not Recognized,134.72,62.77,195.22,43.8,118.44,9.72,3.11,0,0,86.5411745,0
39230,0.5375,4,3,43495,30-1 4 3,Scanning,490.46,27.96,281.51,48.63,103.14,20.14,10.07,0,1,94.37496888,0
39230,0.538194444,4,3,30-2*,30-2 4 3,Random Search,857.85,20.13,298.26,57.92,104.54,20.14,14.82,0.04,0,56.39832325,0
39230,0.539583333,4,4,43490,25-1 4 4,Not Recognized,244.89,24.18,132.24,63.67,85.41,7.64,5.47,0.11,0,40.32712032,0
39230,0.540277778,4,4,43521,25-2 4 4,Not Recognized,58.96,54.02,78.32,70.06,77.52,4.17,1.45,0,0,74.70917701,0
39230,0.540972222,4,4,43495,30-1 4 4,Indirect Search,174.09,22.92,96.94,71.66,67.26,6.25,4.23,0.2,2,29.17181219,0
39230,0.540972222,4,4,30-2*,30-2 4 4,Indirect Search,74.46,39.66,87.26,64.04,67.6,4.17,2.2,0.42,2,21.17208872,0
39231,0.269444444,5,1,43496,31-1 5 1,Not Recognized,167.5,45.19,155.9,58.7,82.63,8.33,3.45,0.31,0,26.38246485,0
39231,0.270138889,5,1,11355,31-2 5 1,Not Recognized,138.52,51.03,145.43,64.33,74.43,4.86,2.85,0.17,0,35.90971592,0
39231,0.270833333,5,1,11689,32-1 5 1,Indirect Search,74.77,82.98,136.91,58.94,67.68,4.86,1.65,0.17,2,33.57834411,0
39231,0.271527778,5,1,11720,32-2 5 1,Not Recognized,115.25,54.33,149.96,54.74,78.42,7.64,2.76,0,0,43.62143063,0
39231,0.272222222,5,2,43496,31-1 5 2,Random Search,253.32,35.28,221.23,40.47,105.62,16.67,6.27,0.09,0,37.78171676,0
39231,0.272916667,5,2,11355,31-2 5 2,Random Search,149.2,40.95,198.99,31.6,122.26,11.11,4.86,0.14,0,32.22202681,0
39231,0.273611111,5,2,11689,32-1 5 2,Scanning,674.94,25.38,321.51,53.32,104.76,22.92,12.67,0,1,63.18677642,0
39231,0.274305556,5,2,11720,32-2 5 2,Scanning,2020.81,21.71,873.81,50.38,97.3,57.64,40.24,0.1,1,41.99931244,0
39231,0.275694444,5,3,43496,31-1 5 3,Random Search,231.56,32.24,168.61,49.46,103.17,13.19,5.23,0.07,0,42.72413865,0
39231,0.275694444,5,3,11355,31-2 5 3,Random Search,488.34,18.75,191.77,51.59,97.61,18.06,10.23,0.08,0,19.65770402,0
39231,0.276388889,5,3,11689,32-1 5 3,Not Recognized,174.72,26.81,120.1,46.7,98.37,7.64,4.48,0.04,0,61.93890366,0
39231,0.277777778,5,3,11720,32-2 5 3,Random Search,1929.2,19.73,752.56,51.34,93.77,46.53,38.15,0.09,0,53.9890365,0
39231,0.278472222,5,4,43496,31-1 5 4,Scanning,503.19,23.62,244.5,59.72,83.63,23.61,10.35,0.1,1,23.88404628,0
39231,0.279166667,5,4,11355,31-2 5 4,Not Recognized,110.72,26.59,84.01,69.36,80.52,4.17,3.16,0,0,67.58073559,0
39231,0.279861111,5,4,11689,32-1 5 4,Not Recognized,204.55,19.1,115.53,54.76,70.34,9.03,6.05,0.11,0,33.80605779,0
39231,0.280555556,5,4,11720,32-2 5 4,Chaining,1132.35,19.3,405.85,60.01,82.99,29.17,21.03,0.13,1,68.23769246,0
39231,0.292361111,5,1,12055,33-1 5 1,Not Recognized,120.51,28.46,102.19,57.67,78.17,6.25,3.59,0.22,0,35.17074033,0
39231,0.293055556,5,1,12086,33-2 5 1,Not Recognized,377.91,17.91,130.9,72.25,83.8,6.25,7.31,0,0,63.15153139,0
39231,0.29375,5,1,33-3*,33-3 5 1,Scanning,407.84,27.24,291.73,48.08,90.57,30.56,10.71,0.38,1,34.23251555,0
39231,0.29375,5,1,12145,33-4 5 1,Indirect Search,64.43,46.31,82.43,68.62,64.96,5.56,1.78,0.11,2,50.72558773,0
39231,0.295138889,5,2,12055,33-1 5 2,Not Recognized,102.58,64.75,130.79,62.7,97.5,4.86,2.02,0,0,101.502654,0
39231,0.295833333,5,2,12086,33-2 5 2,Not Recognized,115.13,62.1,139.72,64.44,90.97,5.56,2.25,0,0,77.09818433,0
39231,0.296527778,5,2,12114,33-3 5 2,Not Recognized,170.03,51.19,152.55,69.06,86.64,6.25,2.98,0.1,0,100.6581765,0
39231,0.297222222,5,2,12145,33-4 5 2,Not Recognized,172.66,43.46,146.02,62.25,83.53,6.94,3.36,0,0,82.19365709,0
39231,0.297916667,5,3,12055,33-1 5 3,Random Search,317.68,31.32,208.6,47.87,118.34,14.58,6.66,0,0,100.6389321,0
39231,0.298611111,5,3,12086,33-2 5 3,Random Search,442.19,24.22,244.14,44.19,107.41,15.28,10.08,0,0,58.07635082,0
39231,0.299305556,5,3,12114,33-3 5 3,Random Search,1646.35,20.5,810.37,41.81,92.95,51.39,39.53,0.41,0,9.546264637,0
39231,0.300694444,5,3,12145,33-4 5 3,Scanning,782.45,24.34,394.61,48.23,100.15,31.94,16.21,0.07,1,100.2245813,0
39231,0.301388889,5,4,12055,33-1 5 4,Random Search,335.43,21.98,165.75,49.43,105.58,16.67,7.54,0,0,71.27740147,0
39231,0.302083333,5,4,12086,33-2 5 4,Random Search,472.13,17.42,171.78,52.86,97.62,15.28,9.86,0,0,61.83354475,0
39231,0.302777778,5,4,12114,33-3 5 4,Scanning,516.79,20.78,322.14,36.2,93.11,31.94,15.5,0.17,1,44.81029995,0
39231,0.303472222,5,4,12145,33-4 5 4,Random Search,280.86,22.12,184.69,38.92,96.15,17.36,8.35,0,0,42.66657444,0
39231,0.309722222,5,1,12785,35-1 5 1,Not Recognized,178.1,36.74,154.33,59.68,88.73,8.33,4.2,0.58,0,10.62891156,0
39231,0.310416667,5,1,12816,35-2 5 1,Random Search,1087.24,29.01,698.56,49.09,89.07,52.78,24.08,0.25,0,48.01152027,0
39231,0.311111111,5,1,13150,36-1 5 1,Not Recognized,146.99,32.68,99.36,65.38,80.94,9.72,3.04,0,0,72.35387153,0
39231,0.313194444,5,1,13181,36-2 5 1,Random Search,1681.2,16.12,455.48,64.83,94.5,24.31,28.25,0.06,0,97.45929444,0
39231,0.314583333,5,2,12785,35-1 5 2,Scanning,1350.33,26.56,926.59,39.09,95.36,65.28,34.89,0.15,1,30.55389224,0
39231,0.315277778,5,2,12816,35-2 5 2,Chaining,482.23,35.57,346.48,49.91,101.39,24.31,9.74,0.18,1,86.2254163,0
39231,0.315972222,5,2,13150,36-1 5 2,Chaining,876.32,21.83,306.08,62.83,96.82,13.19,14.02,0.03,1,63.70118734,0
39231,0.316666667,5,2,13181,36-2 5 2,Random Search,313.58,30.1,244.74,38.62,113.74,15.97,8.13,0.02,0,86.82098241,0
39231,0.317361111,5,3,12785,35-1 5 3,Scanning,693.49,25.41,449.28,41.34,94.51,36.11,17.68,0.07,1,36.03534751,0
39231,0.318055556,5,3,12816,35-2 5 3,Scanning,366.22,32.73,265.75,48.95,92.37,25,8.12,0,1,68.85820497,0
39231,0.31875,5,3,13150,36-1 5 3,Not Recognized,116.64,41.06,118.65,48.11,102.67,9.03,2.89,0,0,62.8420869,0
39231,0.319444444,5,3,13181,36-2 5 3,Random Search,324.63,26.46,183.12,51.05,101.09,13.89,6.92,0,0,67.43943743,0
39231,0.320138889,5,4,12785,35-1 5 4,Not Recognized,148.58,50.54,161.72,58.11,88.59,7.64,3.2,0.21,0,95.43085126,0
39231,0.320833333,5,4,12816,35-2 5 4,Random Search,312.63,39.07,229.35,60.3,94.85,16.67,5.87,0,0,88.1903915,0
39231,0.321527778,5,4,13150,36-1 5 4,Random Search,345.11,31.38,233.14,55.12,89.95,14.58,7.43,0.12,0,26.90825087,0
39231,0.322222222,5,4,13181,36-2 5 4,Not Recognized,94.66,64.81,138.69,56.3,87.4,6.25,2.14,0.09,0,46.10469362,0
39231,0.329166667,5,1,13516,37-1 5 1,Not Recognized,88.47,40.34,91.57,65.45,80.64,4.86,2.27,0.17,0,73.53008981,0
39231,0.330555556,5,1,13547,37-2 5 1,Chaining,2326.2,23.4,1033.91,55.55,89.63,39.58,44.18,0.17,1,68.76845784,0
39231,0.330555556,5,1,13575,37-3 5 1,Not Recognized,120.12,34.82,118.04,57.22,80.59,8.33,3.39,0.29,0,32.25569906,0
39231,0.332638889,5,2,13516,37-1 5 2,Not Recognized,83.28,64.99,174.82,30.64,135.05,9.03,2.69,0.07,0,97.59387006,0
39231,0.333333333,5,2,13547,37-2 5 2,Not Recognized,117.08,59.76,176.9,39.84,127.19,9.72,2.96,0,0,94.28913822,0
39231,0.334027778,5,2,13575,37-3 5 2,Random Search,110.33,62.81,182.16,38.15,122.36,10.42,2.9,0,0,81.0682975,0
39231,0.335416667,5,3,13516,37-1 5 3,Random Search,346.54,24.92,172.92,54.93,93.44,12.5,6.94,0.01,0,40.6500785,0
39231,0.336111111,5,3,13547,37-2 5 3,Random Search,263.32,27.66,157.38,52.21,96.83,14.58,5.69,0,0,87.71258435,0
39231,0.336805556,5,3,13575,37-3 5 3,Chaining,576.94,20.29,330.78,38.19,88.45,25,16.3,0.15,1,37.6431384,0
39231,0.3375,5,1,43486,21-1 5 1,Scanning,472.7,27.27,335.47,43.21,89.35,28.47,12.3,0.34,1,33.03136029,0
39231,0.338194444,5,1,43517,21-2 5 1,Not Recognized,136.38,64.17,151.43,69.68,82.09,6.94,2.36,0,0,103.7438004,0
39231,0.338888889,5,1,21-3*,21-3 5 1,Not Recognized,87.06,88.62,145.34,65.43,85.78,5.56,1.64,0,0,74.12691845,0
39231,0.339583333,5,4,13516,37-1 5 4,Indirect Search,98.51,69.38,136.67,67.33,63.39,4.17,1.97,0.05,2,37.64231774,0
39231,0.339583333,5,1,43576,21-4 5 1,Random Search,253.93,39.81,217.74,53.23,97.7,15.28,5.47,0,0,65.57873896,0
39231,0.340277778,5,2,43486,21-1 5 2,Random Search,227.83,38.66,199.1,45,117.64,11.81,5.15,0.02,0,63.29165486,0
39231,0.340972222,5,4,13547,37-2 5 4,Random Search,194.75,44.8,164.85,65.44,81.72,10.42,3.68,0,0,90.42621669,0
39231,0.340972222,5,4,13575,37-3 5 4,Not Recognized,151.57,49.93,155.77,60.64,80.96,9.72,3.12,0.15,0,31.75199872,0
39231,0.341666667,5,2,43517,21-2 5 2,Random Search,461.03,25.93,274.11,44.06,106.46,17.36,10.57,0.01,0,107.4130403,0
39231,0.342361111,5,2,43545,21-3 5 2,Random Search,199.4,46.37,185.94,49.61,121.19,12.5,4.01,0,0,116.8065956,0
39231,0.343055556,5,2,43576,21-4 5 2,Random Search,333.11,33.09,234.61,46.7,115.87,15.28,7.09,0.05,0,82.08725952,0
39231,0.34375,5,3,43486,21-1 5 3,Random Search,218.01,28.23,138.62,48.04,110.06,10.42,4.91,0,0,61.64619562,0
39231,0.345833333,5,3,43517,21-2 5 3,Random Search,306.39,21.65,160.43,46.1,101.95,12.5,7.41,0.08,0,24.13568538,0
39231,0.346527778,5,3,43545,21-3 5 3,Random Search,134.3,36.82,140.27,39.98,99.72,12.5,3.81,0.25,0,9.911324403,0
39231,0.347222222,5,3,43576,21-4 5 3,Random Search,157.66,33.83,140.05,42.93,109.77,10.42,4.14,0.23,0,19.51618284,0
39231,0.348611111,5,4,43486,21-1 5 4,Indirect Search,96.09,33.31,88.94,62.36,68.03,6.25,2.67,0.35,2,13.32524297,0
39231,0.35,5,4,43517,21-2 5 4,Random Search,3334.61,19.8,1142.66,59.2,89.98,50.69,57.7,0.14,0,22.88046302,0
39231,0.350694444,5,4,21-3*,21-3 5 4,Random Search,732.64,22.85,321.21,60.62,87.07,29.17,14.06,0.11,0,48.53519535,0
39231,0.351388889,5,4,43576,21-4 5 4,Not Recognized,188.63,26.68,105.38,72.71,74.52,5.56,3.95,0,0,52.4301476,0
39231,0.360416667,5,1,43488,23-1 5 1,Not Recognized,282.69,17.6,104.7,70.97,87.99,5.56,5.95,0.02,0,49.64101372,0
39231,0.361111111,5,1,43519,23-2 5 1,Not Recognized,141.68,33,111.19,64.92,77.36,9.03,3.37,0.18,0,23.4011198,0
39231,0.3625,5,1,43547,23-3 5 1,Random Search,2521.53,22.27,1333.95,44.01,91.17,61.81,59.89,0.39,0,32.14367085,0
39231,0.363194444,5,1,43578,23-4 5 1,Not Recognized,69.58,42.96,93.22,61.48,75.87,5.56,2.17,0.32,0,28.80692415,0
39231,0.363888889,5,2,43488,23-1 5 2,Random Search,460.94,24.27,235.89,55.46,90.4,10.42,9.72,0,0,55.14635563,0
39231,0.365277778,5,2,43519,23-2 5 2,Not Recognized,99.22,74.43,148.11,62.17,90.28,4.17,1.99,0,0,74.6900775,0
39231,0.366666667,5,2,43547,23-3 5 2,Random Search,2674.29,22.04,1319.79,45.62,93.19,68.06,59.87,0.25,0,15.72935561,0
39231,0.367361111,5,2,43578,23-4 5 2,Random Search,201.52,43.06,217.89,47.02,99.84,16.67,5.06,0.48,0,16.02680648,0
39231,0.368055556,5,3,43488,23-1 5 3,Not Recognized,91.92,58.69,176.06,31.08,124.22,9.03,3,0,0,61.93418141,0
39231,0.36875,5,3,43519,23-2 5 3,Random Search,362.68,29.89,237.91,45.91,110.73,18.75,7.96,0,0,81.87459029,0
39231,0.370138889,5,3,43547,23-3 5 3,Random Search,2067.2,20.93,1076.87,40.46,94.33,60.42,51.46,0.31,0,52.02953893,0
39231,0.370833333,5,3,43578,23-4 5 3,Scanning,664.81,25.6,346.62,49.02,104.34,26.39,13.54,0,1,77.64296868,0
39231,0.372222222,5,4,23-1*,23-1 5 4,Random Search,457.28,20.96,186.5,55.29,100.24,13.89,8.9,0.04,0,61.8869616,0
39231,0.372916667,5,4,43519,23-2 5 4,Random Search,266.31,26.25,140.17,55.64,101.65,10.42,5.34,0.07,0,37.69487547,0
39231,0.374305556,5,4,43547,23-3 5 4,Scanning,1677.27,15.01,547.99,46.93,97.2,37.5,36.52,0.09,1,44.57905227,0
39231,0.375,5,4,43578,23-4 5 4,Random Search,2048.89,19.53,784.26,52.08,91,40.28,40.16,0.12,0,72.94537344,0
39231,0.40625,5,1,43491,26-1 5 1,Indirect Search,180.88,24.62,108.07,66.46,69.1,6.25,4.39,0.08,2,37.15781629,0
39231,0.406944444,5,1,26-2*,26-2 5 1,Random Search,851.09,23.21,354.41,64.16,81.44,22.22,15.27,0.15,0,31.0605232,0
39231,0.408333333,5,1,43550,26-3 5 1,Not Recognized,91.52,37.71,87.86,67.57,82.99,5.56,2.33,0,0,59.77921161,0
39231,0.409722222,5,1,43581,26-4 5 1,Random Search,300.12,24.79,174.5,57.71,82.62,13.19,7.04,0.1,0,29.68626578,0
39231,0.410416667,5,2,43491,26-1 5 2,Not Recognized,93.48,79.41,220.75,33.58,105.6,9.03,2.78,0.29,0,42.22042731,0
39231,0.411111111,5,2,43522,26-2 5 2,Random Search,139.67,52.56,189.2,38.8,125.93,11.11,3.6,0,0,92.35020631,0
39231,0.411111111,5,2,43550,26-3 5 2,Random Search,291.14,39.35,214.47,52.9,110.38,14.58,5.45,0,0,99.83146269,0
39231,0.4125,5,2,43581,26-4 5 2,Random Search,1886.11,23.14,873.2,50.02,89.59,52.78,37.73,0.12,0,8.349680529,0
39231,0.413194444,5,3,43491,26-1 5 3,Not Recognized,203.35,33.42,134.35,55.03,110.71,9.72,4.02,0,0,93.07505641,0
39231,0.413888889,5,3,43522,26-2 5 3,Random Search,290.97,32.12,166.39,59.95,93.28,12.5,5.18,0,0,68.99041063,0
39231,0.414583333,5,3,43550,26-3 5 3,Random Search,204.84,31.13,154.1,46,97.4,11.11,4.95,0.1,0,62.30652444,0
39231,0.415277778,5,3,43581,26-4 5 3,Random Search,175.33,31.58,142.42,43.48,111.22,10.42,4.51,0,0,39.42589239,0
39231,0.416666667,5,4,43491,26-1 5 4,Random Search,208.99,40.29,188.14,52.97,88.59,11.11,4.67,0.21,0,34.48347854,0
39231,0.417361111,5,4,43522,26-2 5 4,Random Search,300.14,38.41,236.98,55.33,82.78,18.06,6.17,0,0,49.08815392,0
39231,0.417361111,5,4,43550,26-3 5 4,Not Recognized,147.46,62.21,166.11,64.88,91.3,6.25,2.67,0.09,0,75.03696812,0
39231,0.418055556,5,4,43581,26-4 5 4,Not Recognized,180.59,52.58,176.67,62.04,87.15,6.94,3.36,0,0,67.32064122,0
39231,0.429861111,5,1,43493,28-1 5 1,Not Recognized,259.38,23.2,134.58,63.16,86.01,8.33,5.8,0,0,61.26643819,0
39231,0.430555556,5,1,43524,28-2 5 1,Random Search,1194.71,21.68,451.93,63.28,87.6,25.69,20.85,0.22,0,32.6544038,0
39231,0.43125,5,1,43552,28-3 5 1,Random Search,251.89,22.07,156.51,53.27,81.89,13.19,7.09,0.28,0,25.00299541,0
39231,0.431944444,5,1,43583,28-4 5 1,Not Recognized,142.33,30.63,99.23,63.81,74.91,7.64,3.24,0.26,0,27.43265743,0
39231,0.432638889,5,2,43493,28-1 5 2,Not Recognized,142.29,51.04,148.03,49.76,138.29,8.33,2.9,0,0,132.3332553,0
39231,0.433333333,5,2,43524,28-2 5 2,Chaining,470.76,30.96,268.11,54.37,103.77,14.58,8.66,0,1,84.55327096,0
39231,0.434027778,5,2,43552,28-3 5 2,Random Search,238.66,34.91,185.71,44.34,123.2,11.81,5.32,0,0,99.24676049,0
39231,0.434722222,5,2,43583,28-4 5 2,Random Search,192.09,39.4,206.46,36.83,116.82,11.11,5.24,0.07,0,50.3733256,0
39231,0.435416667,5,3,43493,28-1 5 3,Random Search,252.46,26.52,144.28,50.78,109.49,12.5,5.44,0.07,0,58.79509452,0
39231,0.436111111,5,3,43524,28-2 5 3,Not Recognized,138.18,38.4,125.95,47.51,109.8,9.72,3.28,0,0,72.87838014,0
39231,0.4375,5,3,43552,28-3 5 3,Scanning,952.63,20.76,383.98,53.21,89.3,36.81,18.5,0.02,1,40.59228813,0
39231,0.438194444,5,3,43583,28-4 5 3,Random Search,485.66,23.28,199.53,60.43,98.64,14.58,8.57,0,0,84.96281509,0
39231,0.438888889,5,4,43493,28-1 5 4,Random Search,280.85,38.68,220.86,55.4,88.31,13.19,5.71,0.13,0,29.21464039,0
39231,0.439583333,5,4,43524,28-2 5 4,Not Recognized,249.73,35.39,185.11,57.08,83.34,9.72,5.23,0,0,102.8521856,0
39231,0.440277778,5,4,43552,28-3 5 4,Scanning,431.44,33.22,288.01,55.9,90.56,22.22,8.67,0.08,1,64.46790271,0
39231,0.440972222,5,4,43583,28-4 5 4,Random Search,299.75,30.91,207.13,52.79,93.38,14.58,6.7,0,0,68.33330781,0
