Date,Time,Day,Trial,Animal,Trial Code,Strategy Type,CSE,velocity,totalDistance,distanceAverage,averageHeadingError,percentTraversed,latency,corridorAverage,score,initial heading error,entropy
2007-03-26,7:38 AM,7,4,21-Apr,21-4 7 4,Directed Search (m),142.57,22.98,253.25,23.86,59.46,18.06,11.02,0.88,2,33.68049263,0
2007-03-26,7:49 AM,7,1,23-Jan,23-1 7 1,Scanning (m),1094.31,19.28,669.2,34.99,87.85,46.53,34.71,0.49,1,40.8812134,0
2007-03-26,7:50 AM,7,1,23-Feb,23-2 7 1,Spatial Indirect (m),168.65,31,222.88,32.87,64.83,23.61,7.19,0.63,2,18.69900456,0
2007-03-26,7:52 AM,7,1,23-Mar,23-3 7 1,Random Search (m),3430.66,19.97,1196.86,58.89,90.2,51.39,59.93,0.1,0,74.81893857,0
2007-03-26,7:53 AM,7,1,23-Apr,23-4 7 1,Direct swim (m),45.21,39.53,122.95,34.35,22.66,11.11,3.11,0.85,3,20.46357045,0
2007-03-26,7:55 AM,7,2,23-Jan,23-1 7 2,Directed Search (m),76.92,28.71,195.21,13.34,68.66,10.42,6.8,0.75,2,20.80266781,0
2007-03-26,7:56 AM,7,2,23-Feb,23-2 7 2,Direct swim (m),26.09,67.6,147.37,15.24,31.86,6.25,2.18,0.63,3,28.78450586,0
2007-03-26,7:58 AM,7,2,23-Mar,23-3 7 2,Random Search (m),3532.73,18.39,1103.16,59.72,89.1,58.33,59.99,0.06,0,47.3826181,0
2007-03-26,7:59 AM,7,2,23-Apr,23-4 7 2,Directed Search (m),27.91,76.75,151.2,17.6,44.58,6.25,1.97,0.41,2,34.5547282,0
2007-03-26,8:00 AM,7,3,23-Jan,23-1 7 3,Spatial Indirect (m),64.29,26.9,96.58,23.85,48.64,5.56,3.59,0.2,2,49.6660216,0
2007-03-26,8:01 AM,7,3,23-Feb,23-2 7 3,Direct swim (m),16.19,46.68,85.43,13.46,33.02,4.86,1.83,0.81,3,29.84090653,0
2007-03-26,8:02 AM,7,3,23-Mar,23-3 7 3,Direct swim (m),34.43,46.34,89.9,23.24,43.07,4.86,1.94,0.29,2,67.71353226,0
2007-03-26,8:03 AM,7,3,23-Apr,23-4 7 3,Spatial Indirect (m),270.82,24.36,234.13,29.94,89.22,24.31,9.61,0.23,2,83.36889898,0
2007-03-26,8:05 AM,7,4,23-Jan,23-1 7 4,Directed Search (m),160.96,33.84,237.56,32.34,59.96,15.97,7.02,0.69,2,51.78290361,0
2007-03-26,8:06 AM,7,4,23-Feb,23-2 7 4,Direct swim (m),77.68,53.83,187.32,34.19,28.94,11.11,3.48,0.93,3,17.614345,0
2007-03-26,8:08 AM,7,4,23-Mar,23-3 7 4,Random Search (m),312.63,21.55,285.39,33.31,64.22,20.14,13.24,0.49,0,28.40116059,0
2007-03-26,8:09 AM,7,4,23-Apr,23-4 7 4,Directed Search (m),107.8,35.14,221.37,27.76,56.12,12.5,6.3,0.88,2,20.39306224,0
2007-03-26,8:51 AM,7,1,26-Jan,26-1 7 1,Direct swim (m),32.58,58.25,164.25,16.2,44.12,9.03,2.82,0.67,2,21.77926018,0
2007-03-26,8:53 AM,7,1,26-2*,26-2* 7 1,Direct swim (m),14.74,99.35,134.12,13.79,29.39,5.56,1.35,0.75,3,15.19369787,0
2007-03-26,8:54 AM,7,1,26-Mar,26-3 7 1,Direct swim (m),30.09,77.39,147.82,19.46,26.46,6.25,1.91,0.71,3,17.66343961,0
2007-03-26,8:54 AM,7,1,26-Apr,26-4 7 1,Direct swim (m),35.89,71.92,165.41,20.61,34.17,7.64,2.3,0.75,3,18.79673458,0
2007-03-26,8:56 AM,7,2,26-Jan,26-1 7 2,Spatial Indirect (m),180.31,19.82,247.93,23.51,77.64,21.53,12.51,0.54,2,30.31824945,0
2007-03-26,8:57 AM,7,2,26-Feb,26-2 7 2,Direct swim (m),52.29,30.83,117.45,30.75,33.41,9.03,3.81,0.44,3,33.4397461,0
2007-03-26,8:58 AM,7,2,26-Mar,26-3 7 2,Directed Search (m),79.21,34.97,152.82,36.24,44.42,11.81,4.37,0.78,2,27.37881568,0
2007-03-26,8:59 AM,7,2,26-Apr,26-4 7 2,Directed Search (m),68.39,34.76,159.22,31.18,48.97,11.81,4.58,0.79,2,25.33850735,0
2007-03-26,9:01 AM,7,3,26-Jan,26-1 7 3,Direct swim (m),32.77,31.63,85.41,18.25,29.88,4.86,2.7,0.78,3,21.81962993,0
2007-03-26,9:02 AM,7,3,26-Feb,26-2 7 3,Direct swim (m),22.31,34.2,89.61,14.46,35.32,4.86,2.62,0.86,2,14.12138449,0
2007-03-26,9:03 AM,7,3,26-Mar,26-3 7 3,Direct swim (m),24.92,42.73,83.33,21.17,29.13,4.86,1.95,0.41,3,31.37071073,0
2007-03-26,9:04 AM,7,3,26-Apr,26-4 7 3,Focal Search (m),116.86,22.3,139.17,23.14,68.62,9.03,6.24,0.35,2,14.33985769,0
2007-03-26,9:05 AM,7,4,26-Jan,26-1 7 4,Directed Search (m),392.31,20.21,284.61,36.23,62.41,18.06,14.08,0.75,2,39.32523323,0
2007-03-26,9:08 AM,7,4,26-Feb,26-2 7 4,Focal Search (m),129.17,31.92,275.5,22.45,69.62,15.97,8.63,0.86,2,17.3721917,0
2007-03-26,9:09 AM,7,4,26-Mar,26-3 7 4,Spatial Indirect (m),166.45,36.59,243.67,36.21,54.49,13.89,6.66,0.44,2,32.92439648,0
2007-03-26,9:10 AM,7,4,26-Apr,26-4 7 4,Directed Search (m),144.42,36.68,213.47,36.32,45.91,13.19,5.82,0.79,2,31.19828666,0
2007-03-26,9:24 AM,7,1,28-Jan,28-1 7 1,Scanning (m),708.19,21.27,590.3,28.95,85.07,40.28,27.75,0.67,2,55.65868059,0
2007-03-26,9:26 AM,7,1,28-Feb,28-2 7 1,Spatial Indirect (m),132.86,34.82,168.18,42.32,56.63,15.97,4.83,0.3,2,74.51098535,0
2007-03-26,9:27 AM,7,1,28-Mar,28-3 7 1,Directed Search (m),84.1,30.39,151.96,33.72,42.6,13.19,5,0.73,2,35.2712399,0
2007-03-26,9:28 AM,7,1,28-Apr,28-4 7 1,Spatial Indirect (m),93.95,31.32,174.47,30.97,49.3,13.19,5.57,0.74,2,29.58887782,0
2007-03-26,9:29 AM,7,2,28-Jan,28-1 7 2,Direct swim (m),30.36,73.97,142.76,18.95,31.46,4.86,1.93,0.59,3,37.62383714,0
2007-03-26,9:31 AM,7,2,28-Feb,28-2 7 2,Direct swim (m),21.78,73.89,144.82,14.97,16.21,6.25,1.96,0.82,3,10.68463379,0
2007-03-26,9:32 AM,7,2,28-Mar,28-3 7 2,Directed Search (m),136.09,39.88,273.59,22.75,78.48,16.67,6.86,0.62,2,30.02473081,0
2007-03-26,9:33 AM,7,2,28-Apr,28-4 7 2,Focal Search (m),98.07,35.2,192.18,20.91,64.21,9.72,5.46,0.38,2,40.64213114,0
2007-03-26,9:35 AM,7,3,28-Jan,28-1 7 3,Focal Search (m),174.47,24.63,304.63,22.15,68.92,19.44,12.37,0.72,2,31.68012853,0
2007-03-26,9:36 AM,7,3,28-Feb,28-2 7 3,Direct swim (m),96.83,50.72,192.22,39.33,28.24,10.42,3.79,0.78,3,29.84399846,0
2007-03-26,9:36 AM,7,3,28-Mar,28-3 7 3,Direct swim (m),85.86,57.2,184.75,40.16,24.43,9.03,3.23,0.78,3,25.36511003,0
2007-03-26,9:37 AM,7,3,28-Apr,28-4 7 3,Directed Search (m),184.2,33.13,255.77,33.51,54.62,20.14,7.72,0.94,2,7.404173858,0
2007-03-26,9:39 AM,7,4,28-Jan,28-1 7 4,Direct swim (m),39.66,33,84.48,23.8,34.21,5.56,2.56,0.41,3,61.81961975,0
2007-03-26,9:41 AM,7,4,28-Feb,28-2 7 4,Direct swim (m),51.12,34.26,93.18,25.76,47.18,4.86,2.72,0.35,2,67.686627,0
2007-03-26,9:42 AM,7,4,28-Mar,28-3 7 4,Directed Search (m),115.91,28.29,167.78,22.48,68.84,11.11,5.93,0.8,2,45.65110041,0
2007-03-26,9:42 AM,7,4,28-Apr,28-4 7 4,Direct swim (m),34.2,38.01,83.62,24.41,26.41,5.56,2.2,0.63,3,30.90624068,0
2007-03-26,9:54 AM,7,1,25-Jan,25-1 7 1,Scanning (m),593.49,21.89,517.21,30.16,85.64,47.22,23.63,0.59,1,36.61234379,0
2007-03-26,9:55 AM,7,1,25-Feb,25-2 7 1,Directed Search (m),68.14,33.05,132.53,30.67,40.59,10.42,4.01,0.88,2,11.49483499,0
2007-03-26,9:56 AM,7,1,30-Jan,30-1 7 1,Directed Search (m),68.78,31.41,152.36,30.66,40.72,11.11,4.85,0.93,2,8.71752484,0
2007-03-26,9:58 AM,7,1,Feb-30,30-2 7 1,Scanning (m),486.82,21.58,475.54,27.75,80.91,37.5,22.04,0.7,2,29.56388909,0
2007-03-26,9:59 AM,7,2,25-Jan,25-1 7 2,Random Search (m),661.64,18.76,396.23,32.45,88.15,15.28,21.12,0.34,1,42.36095788,0
2007-03-26,10:00 AM,7,2,25-Feb,25-2 7 2,Direct swim (m),18.2,40.32,85.08,15.97,36.92,4.17,2.11,0.94,2,11.73869927,0
2007-03-26,10:01 AM,7,2,30-Jan,30-1 7 2,Scanning (m),630.59,21.01,477.95,29,82.65,43.75,22.75,0.49,1,17.49941262,0
2007-03-26,10:02 AM,7,2,Feb-30,30-2 7 2,Direct swim (m),48.02,31.64,89.85,24.34,39.95,5.56,2.84,0.79,2,73.49805775,0
2007-03-26,10:03 AM,7,3,25-Jan,25-1 7 3,Direct swim (m),49.86,54.25,161.12,20.14,49.94,6.94,2.97,0.52,2,54.28932332,0
2007-03-26,10:04 AM,7,3,25-Feb,25-2 7 3,Direct swim (m),17.12,75.23,134.66,12.63,30.89,4.86,1.79,0.88,3,17.89048873,0
2007-03-26,10:06 AM,7,3,30-Jan,30-1 7 3,Scanning (m),968.67,22.51,789.35,28.78,84.64,56.94,35.07,0.34,1,69.3013628,0
2007-03-26,10:09 AM,7,3,Feb-30,30-2 7 3,Spatial Indirect (m),245.07,20.15,161.83,41.27,128.79,4.86,8.03,0.02,2,153.0691014,0
2007-03-26,10:10 AM,7,4,25-Jan,25-1 7 4,Directed Search (m),190.08,30.68,207.37,40.37,44.8,12.5,6.76,0.73,2,87.92319821,0
2007-03-26,10:11 AM,7,4,25-Feb,25-2 7 4,Directed Search (m),139.74,26.77,232.4,26.71,61.64,15.97,8.68,0.94,2,10.68830355,0
2007-03-26,10:12 AM,7,4,30-Jan,30-1 7 4,Random Search (m),376.84,23.39,239.54,47.67,57.74,15.97,10.24,0.24,1,16.96909535,0
2007-03-26,10:13 AM,7,4,Feb-30,30-2 7 4,Spatial Indirect (m),236.4,27.72,227.89,40.04,51.08,14.58,8.22,0.51,2,26.17277969,0
2007-03-27,10:02 AM,8,1,21-Jan,21-1 8 1,Focal Search (m),31.44,31.31,97.68,14.91,54.86,4.86,3.12,0.54,2,31.32753524,0
2007-03-27,10:03 AM,8,1,21-Feb,21-2 8 1,Focal Search (m),57.12,30.06,143.08,16.48,69.06,10.42,4.76,0.97,2,9.045479518,0
2007-03-27,10:04 AM,8,1,21-Mar,21-3 8 1,Direct swim (m),20.5,42.15,84.71,16.47,25.59,5.56,2.01,0.82,3,17.41731922,0
2007-03-27,10:05 AM,8,1,21-Apr,21-4 8 1,Spatial Indirect (m),115.22,24.99,137.69,25,69.37,11.11,5.51,0.42,2,114.274612,0
2007-03-27,10:07 AM,8,2,21-Jan,21-1 8 2,Focal Search (m),123.41,27.39,194.75,19.8,70.42,6.94,7.11,0.6,2,14.55993834,0
2007-03-27,10:08 AM,8,2,21-Feb,21-2 8 2,Focal Search (m),156.27,26.76,275.66,16.32,83.91,14.58,10.3,0.36,2,58.00180816,0
2007-03-27,10:08 AM,8,2,21-Mar,21-3 8 2,Focal Search (m),64.39,37.56,172.79,18.24,46.47,7.64,4.6,0.68,2,29.08313536,0
2007-03-27,10:09 AM,8,2,21-Apr,21-4 8 2,Spatial Indirect (m),247.62,36.56,269.83,34.78,69.71,22.92,7.38,0.22,2,17.53756394,0
2007-03-27,10:11 AM,8,3,21-Jan,21-1 8 3,Direct swim (m),89.54,44.83,183.79,34.7,27.04,10.42,4.1,0.85,3,27.76054075,0
2007-03-27,10:12 AM,8,3,21-Feb,21-2 8 3,Directed Search (m),205.86,31.03,254.15,34.16,61.16,20.83,8.19,0.66,2,77.66408577,0
2007-03-27,10:12 AM,8,3,21-Mar,21-3 8 3,Directed Search (m),222.64,24.34,236.83,33.57,49.72,15.97,9.73,0.9,2,19.6034663,0
2007-03-27,10:13 AM,8,3,21-Apr,21-4 8 3,Direct swim (m),52.13,54.3,173.21,29.57,29.44,10.42,3.19,0.93,3,10.21456717,0
2007-03-27,10:15 AM,8,4,21-Jan,21-1 8 4,Directed Search (m),61.58,29.66,142.67,28.48,42.36,11.11,4.81,0.93,2,10.12298178,0
2007-03-27,10:16 AM,8,4,21-Feb,21-2 8 4,Spatial Indirect (m),239.54,22.72,229.92,34.66,65.16,14.58,10.12,0.6,2,41.12564332,0
2007-03-27,10:17 AM,8,4,21-Mar,21-3 8 4,Random Search (m),370.07,20.63,305.49,32,74.18,29.17,14.81,0.55,0,49.37577874,0
2007-03-27,10:18 AM,8,4,21-Apr,21-4 8 4,Directed Search (m),83.53,32.97,208.37,25.59,57.72,18.75,6.32,0.79,2,36.95225186,0
2007-03-27,10:27 AM,8,1,23-Jan,23-1 8 1,Random Search (m),355.81,19.56,198.9,36.91,82.73,23.61,10.17,0.08,0,74.55141584,0
2007-03-27,10:30 AM,8,1,23-Feb,23-2 8 1,Focal Search (m),126.39,23.03,178.23,19.35,74.03,13.89,7.74,0.62,2,42.4480519,0
2007-03-27,10:31 AM,8,1,23-Mar,23-3 8 1,Random Search (m),1921.52,21.25,798.21,51.91,85.72,52.08,37.56,0.04,0,71.95030439,0
2007-03-27,10:32 AM,8,1,23-Apr,23-4 8 1,Focal Search (m),203.55,21.21,292.31,17.47,82.67,26.39,13.78,0.72,2,41.09324529,0
2007-03-27,10:34 AM,8,2,23-Jan,23-1 8 2,Directed Search (m),134.52,30.95,269.89,24.59,67.76,18.06,8.72,0.94,2,9.531749292,0
2007-03-27,10:35 AM,8,2,23-Feb,23-2 8 2,Spatial Indirect (m),120.45,41.28,198.13,36.26,37.54,13.89,4.8,0.42,2,18.95704728,0
2007-03-27,10:36 AM,8,2,23-Mar,23-3 8 2,Direct swim (m),58.76,64.64,177.12,34.45,18.19,9.03,2.74,0.96,3,6.610298891,0
2007-03-27,10:37 AM,8,2,23-4*,23-4* 8 2,Directed Search (m),83.82,43.56,191.24,30.18,43.75,12.5,4.39,0.73,2,29.72502153,0
2007-03-27,10:38 AM,8,3,23-Jan,23-1 8 3,Directed Search (m),118.6,26.71,158.68,36.49,47.33,12.5,5.94,0.76,2,54.96991384,0
2007-03-27,10:39 AM,8,3,23-Feb,23-2 8 3,Direct swim (m),47.81,39.78,116.56,37.25,13.99,7.64,2.93,0.84,3,17.96353605,0
2007-03-27,10:40 AM,8,3,23-Mar,23-3 8 3,Chaining (m),421.61,26.88,291.87,47.22,71.34,28.47,10.86,0.4,1,38.69692179,0
2007-03-27,10:41 AM,8,3,23-Apr,23-4 8 3,Spatial Indirect (m),157.07,26.59,170.16,37.82,51.57,12.5,6.4,0.4,2,38.90677636,0
2007-03-27,10:43 AM,8,4,23-Jan,23-1 8 4,Direct swim (m),44,52.81,148.39,18.8,40.17,5.56,2.81,0.75,2,29.30270435,0
2007-03-27,10:44 AM,8,4,23-Feb,23-2 8 4,Spatial Indirect (m),257.07,37.24,246.14,40.39,64.57,19.44,6.61,0.11,2,93.48762946,0
2007-03-27,10:45 AM,8,4,23-Mar,23-3 8 4,Random Search (m),356.76,32.7,326.96,37.75,77.96,26.39,10,0.32,0,32.29111957,0
2007-03-27,10:46 AM,8,4,23-Apr,23-4 8 4,Direct swim (m),30.75,54.64,149.17,15.14,33.18,4.86,2.73,0.87,3,12.72157801,0
2007-03-27,11:21 AM,8,1,26-Jan,26-1 8 1,Focal Search (m),179.58,22.4,210.3,23.19,79.89,15.97,9.39,0.44,2,52.90859066,0
2007-03-27,11:22 AM,8,1,26-Feb,26-2 8 1,Direct swim (m),19.34,38.36,88.24,15.07,38.13,4.86,2.3,0.7,2,20.31183944,0
2007-03-27,11:23 AM,8,1,26-Mar,26-3 8 1,Focal Search (m),224.23,21.82,234.11,22.95,79.11,21.53,10.73,0.49,2,91.70323935,0
2007-03-27,11:24 AM,8,1,26-Apr,26-4 8 1,Direct swim (m),19.39,43.92,80.81,15.19,25.46,3.47,1.84,0.75,3,11.94955536,0
2007-03-27,11:25 AM,8,2,26-Jan,26-1 8 2,Direct swim (m),61.25,58.56,178.59,34.29,13.88,10.42,3.05,0.73,3,18.885393,0
2007-03-27,11:26 AM,8,2,26-Feb,26-2 8 2,Direct swim (m),52.64,60.48,186.89,32.02,17.93,11.81,3.09,0.96,3,4.748729086,0
2007-03-27,11:28 AM,8,2,26-Mar,26-3 8 2,Directed Search (m),183.15,31.81,232.2,36.47,52.36,13.19,7.3,0.7,2,36.90924111,0
2007-03-27,11:28 AM,8,2,26-Apr,26-4 8 2,Direct swim (m),70.35,69.28,185.67,39.24,6.85,9.72,2.68,0.78,3,15.56326772,0
2007-03-27,11:30 AM,8,3,26-Jan,26-1 8 3,Spatial Indirect (m),129.5,25.27,164.25,32.67,44.69,15.97,6.5,0.38,2,19.87732215,0
2007-03-27,11:31 AM,8,3,26-Feb,26-2 8 3,Direct swim (m),71.85,40.74,124.26,42.96,18.64,9.03,3.05,0.65,3,32.14666689,0
2007-03-27,11:32 AM,8,3,26-Mar,26-3 8 3,Scanning (m),536.19,21.21,491.94,27.96,86.03,32.64,23.19,0.81,2,45.01629266,0
2007-03-27,11:32 AM,8,3,26-Apr,26-4 8 3,Focal Search (m),77.21,37.39,177.98,30.39,52,14.58,4.76,0.85,2,13.39060727,0
2007-03-27,11:34 AM,8,4,26-Jan,26-1 8 4,Direct swim (m),31.95,47.38,133.14,13.54,28.7,4.86,2.81,0.62,3,26.76605757,0
2007-03-27,11:35 AM,8,4,26-Feb,26-2 8 4,Direct swim (m),27.24,73.02,158.44,17.57,34.08,6.25,2.17,0.95,3,16.4388869,0
2007-03-27,11:36 AM,8,4,26-Mar,26-3 8 4,Scanning (m),288.47,27.35,276.23,29.69,79.19,18.75,10.1,0.13,2,24.10728521,0
2007-03-27,11:37 AM,8,4,26-Apr,26-4 8 4,Spatial Indirect (m),76.3,42.15,188.84,18.97,67.58,12.5,4.48,0.43,2,62.64730876,0
2007-03-27,11:47 AM,8,1,28-Jan,28-1 8 1,Spatial Indirect (m),65.41,57.32,171.37,24.69,60.6,8.33,2.99,0.24,2,82.32844264,0
2007-03-27,11:48 AM,8,1,28-Feb,28-2 8 1,Focal Search (m),40.86,50.97,169.74,14.99,55.62,6.94,3.33,0.79,2,21.05646788,0
2007-03-27,11:49 AM,8,1,28-Mar,28-3 8 1,Direct swim (m),14.74,82.85,135.04,11.43,46,4.17,1.63,0.87,2,7.733866401,0
2007-03-27,11:50 AM,8,1,28-Apr,28-4 8 1,Direct swim (m),19.16,80.47,136,13.63,28.91,4.86,1.69,0.93,3,4.794822712,0
2007-03-27,11:51 AM,8,2,28-Jan,28-1 8 2,Spatial Indirect (m),105.25,50.96,202.84,40.02,34.47,10.42,3.98,0.58,3,58.92275679,0
2007-03-27,11:52 AM,8,2,28-Feb,28-2 8 2,Focal Search (m),94.41,38.93,203.23,29.25,48.43,13.19,5.22,0.63,2,33.1227388,0
2007-03-27,11:53 AM,8,2,28-Mar,28-3 8 2,Spatial Indirect (m),157.69,38.35,251.95,34.48,51.42,15.28,6.57,0.48,2,40.71266563,0
2007-03-27,11:54 AM,8,2,28-Apr,28-4 8 2,Direct swim (m),79.75,42.64,177.83,32.15,23.78,12.5,4.17,0.97,3,9.480620848,0
2007-03-27,11:55 AM,8,3,28-Jan,28-1 8 3,Directed Search (m),70.8,27.13,126.4,34.5,30.93,12.5,4.66,0.72,3,13.96049021,0
2007-03-27,11:56 AM,8,3,28-Feb,28-2 8 3,Direct swim (m),84.51,30.76,136.89,37.12,27.75,9.72,4.45,0.81,3,22.1339944,0
2007-03-27,11:57 AM,8,3,28-Mar,28-3 8 3,Directed Search (m),61.02,40.22,129.52,34.49,32.85,9.72,3.22,0.63,3,29.30520832,0
2007-03-27,11:58 AM,8,3,28-Apr,28-4 8 3,Directed Search (m),127.34,23.71,163.38,34.85,43.46,13.19,6.89,0.84,2,37.1926243,0
2007-03-27,11:59 AM,8,4,28-Jan,28-1 8 4,Focal Search (m),47.97,28.01,125.49,13.9,64.66,11.81,4.48,0.68,2,35.99612105,0
2007-03-27,12:00 PM,8,4,28-Feb,28-2 8 4,Direct swim (m),38.38,31.39,86.63,17.47,50.59,4.86,2.76,0.42,2,73.16593354,0
2007-03-27,12:01 PM,8,4,28-Mar,28-3 8 4,Directed Search (m),70.33,23.54,110.62,22.69,58.08,7.64,4.7,0.56,2,63.93807281,0
2007-03-27,12:02 PM,8,4,28-Apr,28-4 8 4,Directed Search (m),103.48,16.09,115.82,21.32,55.65,9.03,7.2,0.46,2,29.57565943,0
2007-03-27,12:14 PM,8,1,25-Jan,25-1 8 1,Spatial Indirect (m),100.66,26.54,127.67,23.21,77.55,6.94,4.81,0.45,2,132.7196071,0
2007-03-27,12:15 PM,8,1,25-Feb,25-2 8 1,Focal Search (m),199.37,18.28,276,16.05,82.01,20.83,15.1,0.72,2,27.68762973,0
2007-03-27,12:16 PM,8,1,30-Jan,30-1 8 1,Direct swim (m),34.5,39.92,86.63,21.49,23.2,3.47,2.17,0.47,3,22.80485015,0
2007-03-27,12:17 PM,8,1,Feb-30,30-2 8 1,Focal Search (m),47.89,23.5,109.98,16.34,56.98,6.25,4.68,0.77,2,40.7773191,0
2007-03-27,12:18 PM,8,2,25-Jan,25-1 8 2,Scanning (m),254.46,27.79,369.59,20.35,84.07,18.75,13.3,0.67,2,26.64679319,0
2007-03-27,12:19 PM,8,2,25-Feb,25-2 8 2,Directed Search (m),30.72,50.96,150.83,13.18,56.79,5.56,2.96,0.8,2,25.87819702,0
2007-03-27,12:20 PM,8,2,30-Jan,30-1 8 2,Focal Search (m),214.5,26.04,268.43,22.66,80.86,13.89,10.31,0.14,2,28.98481257,0
2007-03-27,12:21 PM,8,2,Feb-30,30-2 8 2,Focal Search (m),236.13,24.31,305.84,21.57,71.94,13.89,12.58,0.55,2,29.25782636,0
2007-03-27,12:23 PM,8,3,25-Jan,25-1 8 3,Direct swim (m),84.74,40.59,182.66,31.38,19.4,9.72,4.5,0.84,3,15.52334016,0
2007-03-27,12:23 PM,8,3,25-Feb,25-2 8 3,Directed Search (m),103.14,31.51,257.43,19.85,71.47,17.36,8.17,0.85,2,15.71299947,0
2007-03-27,12:24 PM,8,3,30-Jan,30-1 8 3,Directed Search (m),125.54,32.9,218.77,29.07,50.54,12.5,6.65,0.82,2,18.26923731,0
2007-03-27,12:26 PM,8,3,Feb-30,30-2 8 3,Direct swim (m),73.68,45.69,191.43,29.94,21.16,9.72,4.19,0.97,3,11.1538035,0
2007-03-27,12:27 PM,8,4,25-Jan,25-1 8 4,Spatial Indirect (m),71.71,24.18,149.65,24.9,58.09,11.11,6.19,0.69,2,25.57290567,0
2007-03-27,12:28 PM,8,4,25-Feb,25-2 8 4,Direct swim (m),76.05,34.53,133.99,37.85,22.86,11.11,3.88,0.64,3,43.67124345,0
2007-03-27,12:29 PM,8,4,30-Jan,30-1 8 4,Directed Search (m),126.72,24.11,204.69,26.95,62.87,19.44,8.49,0.86,2,16.0608035,0
2007-03-27,12:30 PM,8,4,Feb-30,30-2 8 4,Directed Search (m),76.79,25.09,139.48,28.91,37.94,12.5,5.56,0.78,2,15.78461453,0
2007-03-28,11:28 AM,9,1,21-Jan,21-1 9 1,Random Search (m),1859.75,22.88,1371.71,32.59,94.18,69.44,59.94,0.51,1,17.89227652,0
2007-03-28,11:31 AM,9,1,21-Feb,21-2 9 1,Random Search (m),1584.77,22.63,1355.48,26.69,92.26,48.61,59.91,0.27,1,108.4857605,0
2007-03-28,11:32 AM,9,1,21-Mar,21-3 9 1,Random Search (m),1948.39,22.14,1327.85,32.9,92.99,56.25,59.97,0.47,0,42.41223202,0
2007-03-28,11:34 AM,9,1,21-Apr,21-4 9 1,Random Search (m),1660.19,23.38,1400.27,29.89,92.74,70.14,59.9,0.64,1,27.25394435,0
2007-03-28,11:42 AM,9,1,23-Jan,23-1 9 1,Random Search (m),1755.66,21.25,1272.74,31.24,92.27,60.42,59.9,0.53,1,31.43693591,0
2007-03-28,11:44 AM,9,1,23-Feb,23-2 9 1,Random Search (m),2042.16,22.88,1371.92,34.51,92.91,63.89,59.95,0.38,0,25.84487857,0
2007-03-28,11:46 AM,9,1,23-Mar,23-3 9 1,Random Search (m),2385.34,23.12,1385.17,40.19,92.29,75.69,59.9,0.29,0,62.79640679,0
2007-03-28,11:48 AM,9,1,23-Apr,23-4 9 1,Random Search (m),1841.3,21.65,1296.55,31.75,89.39,56.25,59.88,0.36,1,23.97056812,0
2007-03-28,11:56 AM,9,1,26-Jan,26-1 9 1,Random Search (m),1928.37,25.26,1514.59,33.93,92.05,72.22,59.96,0.59,1,41.11635449,0
2007-03-28,11:57 AM,9,1,26-Feb,26-2 9 1,Random Search (m),1666.36,23.63,1417.38,28.63,92.56,47.22,59.97,0.56,1,14.84401763,0
2007-03-28,11:59 AM,9,1,26-Mar,26-3 9 1,Scanning (m),1437.61,23.33,1397.73,24.44,92.33,63.19,59.91,0.48,1,13.47455541,0
2007-03-28,12:01 PM,9,1,26-Apr,26-4 9 1,Random Search (m),1826.65,24.52,1468.42,32.45,89.96,58.33,59.88,0.6,1,31.515955,0
2007-03-28,12:09 PM,9,1,28-Jan,28-1 9 1,Random Search (m),1570.08,21.76,1303.94,28.21,92.43,70.14,59.91,0.61,1,44.25601159,0
2007-03-28,12:10 PM,9,1,28-Feb,28-2 9 1,Random Search (m),1432.54,22.08,1322.41,24.22,91.6,56.94,59.9,0.52,1,27.22714173,0
2007-03-28,12:12 PM,9,1,28-Mar,28-3 9 1,Random Search (m),2132.29,24.02,1438.72,36.03,94.52,56.94,59.9,0.45,0,9.341199405,0
2007-03-28,12:14 PM,9,1,28-Apr,28-4 9 1,Scanning (m),1267.3,20.25,1213.43,23.09,90.8,61.81,59.93,0.71,2,25.40498883,0
2007-03-28,12:27 PM,9,1,25-Jan,25-1 9 1,Scanning (m),1733.6,21.6,1295.95,30.49,92.44,64.58,59.99,0.52,0,14.16002277,0
2007-03-28,12:29 PM,9,1,25-Feb,25-2 9 1,Scanning (m),1244.67,21.05,1262.64,21.2,94.89,56.25,59.98,0.51,2,15.96085794,0
2007-03-28,12:31 PM,9,1,30-Jan,30-1 9 1,Scanning (m),1538.08,24.24,1451.63,25.97,91.56,65.28,59.89,0.44,1,54.69126289,0
2007-03-28,12:32 PM,9,1,Feb-30,30-2 9 1,Scanning (m),1427.06,21.93,1314.53,25.36,89.34,54.17,59.95,0.64,1,12.11825404,0
2007-03-29,8:11 AM,10,1,21-Jan,21-1 10 1,Spatial Indirect (m),96.2,43.11,180.63,25.46,71.27,9.72,4.19,0.23,2,51.48658535,0
2007-03-29,8:12 AM,10,1,21-Feb,21-2 10 1,Focal Search (m),140.26,36.1,263.51,21.45,78.58,20.83,7.3,0.47,2,52.40774519,0
2007-03-29,8:14 AM,10,1,21-Mar,21-3 10 1,Focal Search (m),55.22,40.95,197.78,14.57,68.65,11.11,4.83,0.62,2,19.78168341,0
2007-03-29,8:15 AM,10,1,21-Apr,21-4 10 1,Spatial Indirect (m),109.4,35.88,203.43,21.86,69.64,10.42,5.67,0.53,2,72.92504359,0
