Date,Time,Day,Trial,Animal,Trial Code,Strategy Type,CSE,velocity,totalDistance,distanceAverage,averageHeadingError,percentTraversed,latency,corridorAverage,score,initial heading error,entropy
2007-05-30,7:41 AM,6,1,Feb-35,35-2 6 1,Spatial Indirect (m),129.88,49.91,217.1,41.3,51.35,15.97,4.35,0.58,2,16.92380842,0
2007-05-30,7:42 AM,6,1,Jan-36,36-1 6 1,Chaining (m),464.16,28.45,400.31,38.58,82.56,34.03,14.07,0.38,1,18.73064878,0
2007-05-30,7:43 AM,6,1,Feb-36,36-2 6 1,Direct swim (m),118.3,51.54,187.61,46.05,41.87,10.42,3.64,0.84,2,95.33096111,0
2007-05-30,7:45 AM,6,2,Jan-35,35-1 6 2,Scanning (m),377.54,19.33,297.89,33.15,75.48,25,15.41,0.26,0,79.37839438,0
2007-05-30,7:45 AM,6,2,Feb-35,35-2 6 2,Scanning (m),161.76,26.85,217.77,30.79,68.98,19.44,8.11,0.33,2,36.42355916,0
2007-05-30,7:47 AM,6,2,Jan-36,36-1 6 2,Random Search (m),1809.19,21.32,1278.98,32.13,93.14,62.5,59.99,0.52,1,10.9962055,0
2007-05-30,7:49 AM,6,2,Feb-36,36-2 6 2,Scanning (m),274.07,21.01,253.62,32.28,69.73,15.28,12.07,0.71,2,40.58555,0
2007-05-30,7:50 AM,6,3,Jan-35,35-1 6 3,Focal Search (m),52.18,48.38,151.9,18.4,66.21,4.17,3.14,0.18,2,78.06439456,0
2007-05-30,7:51 AM,6,3,Feb-35,35-2 6 3,Spatial Indirect (m),46.98,55.26,153.08,18.96,55.82,5.56,2.77,0.41,2,73.23186075,0
2007-05-30,7:52 AM,6,3,Jan-36,36-1 6 3,Focal Search (m),30.28,45.87,141.29,11.29,63.28,5.56,3.08,0.75,2,33.93455964,0
2007-05-30,7:53 AM,6,3,Feb-36,36-2 6 3,Focal Search (m),79.16,32.24,178.3,17.06,60.83,8.33,5.53,0.61,2,21.50715923,0
2007-05-30,7:55 AM,6,4,Jan-35,35-1 6 4,Scanning (m),877.07,20.32,601.89,30.61,88.67,56.94,29.62,0.26,1,94.61484868,0
2007-05-30,7:56 AM,6,4,Feb-35,35-2 6 4,Direct swim (m),31.32,42.51,80.34,24.94,23.66,4.86,1.89,0.75,3,20.57027754,0
2007-05-30,7:57 AM,6,4,Jan-36,36-1 6 4,Direct swim (m),21.94,39.02,79.59,16.32,37.75,4.17,2.04,0.68,2,18.30394254,0
2007-05-30,7:58 AM,6,4,Feb-36,36-2 6 4,Direct swim (m),27.32,44.65,77.7,24.24,18.68,4.86,1.74,0.58,3,18.886498,0
2007-05-30,8:06 AM,6,1,Jan-37,37-1 6 1,Direct swim (m),59.68,58.91,184.38,32.16,34.51,10.42,3.13,0.79,3,11.96852187,0
2007-05-30,8:07 AM,6,1,Feb-37,37-2 6 1,Directed Search (m),121.29,35.24,211.09,30.96,53.3,15.28,5.99,0.7,2,23.72306354,0
2007-05-30,8:07 AM,6,1,Mar-37,37-3 6 1,Chaining (m),407.17,31.53,341.83,42.85,76.2,29.86,10.84,0.24,0,39.33299726,0
2007-05-30,8:10 AM,6,2,Jan-37,37-1 6 2,Directed Search (m),32.92,36.31,94.03,19.95,52.42,6.25,2.59,0.63,2,32.87134436,0
2007-05-30,8:11 AM,6,2,37-2*,37-2* 6 2,Focal Search (m),148.14,15.71,148.76,18.78,75.17,10.42,9.47,0.49,2,136.7936809,0
2007-05-30,8:12 AM,6,2,Mar-37,37-3 6 2,Direct swim (m),20.52,61,79.92,22.9,22.95,3.47,1.31,0.57,3,26.25676162,0
2007-05-30,8:15 AM,6,3,Jan-37,37-1 6 3,Focal Search (m),137.23,24.96,233.66,16.41,81,12.5,9.36,0.52,2,55.2757451,0
2007-05-30,8:16 AM,6,3,Feb-37,37-2 6 3,Direct swim (m),22.23,68.66,141.43,13.49,25.98,5.56,2.06,0.59,3,27.53651302,0
2007-05-30,8:17 AM,6,3,Mar-37,37-3 6 3,Direct swim (m),19.25,69.75,130.44,11.77,29.22,4.17,1.87,0.9,3,17.91457021,0
2007-05-30,8:20 AM,6,4,Jan-37,37-1 6 4,Scanning (m),686.4,20.9,530.35,31.82,83.14,44.44,25.37,0.65,1,33.04852137,0
2007-05-30,8:21 AM,6,4,Feb-37,37-2 6 4,Focal Search (m),84.96,21.53,164.67,26.17,56.23,14.58,7.65,0.69,2,25.73798763,0
2007-05-30,8:22 AM,6,4,Mar-37,37-3 6 4,Focal Search (m),199.81,19.12,205.87,30.15,70.81,11.81,10.77,0.61,2,64.40861919,0
2007-05-31,10:23 AM,7,1,31-Jan,31-1 7 1,Directed Search (m),102.7,31.66,172.25,34.04,49.07,13.89,5.44,0.79,2,19.31756332,0
2007-05-31,10:24 AM,7,1,Feb-31,31-2 7 1,Focal Search (m),179.92,22.88,202.29,32.79,66.16,18.06,8.84,0.59,2,70.87090776,0
2007-05-31,10:25 AM,7,1,Jan-32,32-1 7 1,Spatial Indirect (m),142.34,29.29,156.41,41.48,47.58,15.97,5.34,0.29,2,42.72342993,0
2007-05-31,10:26 AM,7,1,Feb-32,32-2 7 1,Spatial Indirect (m),123.24,30.33,174.1,34.46,50.54,16.67,5.74,0.76,2,27.90255783,0
2007-05-31,10:27 AM,7,2,31-Jan,31-1 7 2,Focal Search (m),52.76,23.97,120.82,15.24,52.06,8.33,5.04,0.87,2,17.3378322,0
2007-05-31,10:28 AM,7,2,Feb-31,31-2 7 2,Focal Search (m),135.61,21.17,184.15,19.37,79.77,17.36,8.7,0.69,2,30.77678203,0
2007-05-31,10:29 AM,7,2,Jan-32,32-1 7 2,Spatial Indirect (m),162.85,23.88,168.84,27.7,70.13,16.67,7.07,0.28,2,85.93858756,0
2007-05-31,10:30 AM,7,2,Feb-32,32-2 7 2,Directed Search (m),42.38,29.43,116.55,15.72,56.95,7.64,3.96,0.68,2,22.43429143,0
2007-05-31,10:31 AM,7,3,31-Jan,31-1 7 3,Focal Search (m),64.35,31.4,146.31,15.79,52.36,5.56,4.66,0.52,2,22.06811536,0
2007-05-31,10:32 AM,7,3,Feb-31,31-2 7 3,Focal Search (m),118.26,24.52,194.45,17.36,70.03,6.94,7.93,0.28,2,36.25993175,0
2007-05-31,10:33 AM,7,3,Jan-32,32-1 7 3,Direct swim (m),36,57.17,146.92,15.85,57.93,5.56,2.57,0.26,2,54.93439385,0
2007-05-31,10:34 AM,7,3,Feb-32,32-2 7 3,Scanning (m),126.14,28.82,207.24,19.1,78.97,15.28,7.19,0.4,2,12.98610482,0
2007-05-31,10:36 AM,7,4,31-Jan,31-1 7 4,Direct swim (m),69.5,68.91,181.24,38.97,18.23,9.03,2.63,0.96,3,11.34089888,0
2007-05-31,10:37 AM,7,4,Feb-31,31-2 7 4,Spatial Indirect (m),174.98,32.67,210.1,38.72,53.05,13.89,6.43,0.35,2,24.64722003,0
2007-05-31,10:38 AM,7,4,Jan-32,32-1 7 4,Direct swim (m),110.79,40.59,193.2,36.49,37.84,13.89,4.76,0.47,2,40.14644422,0
2007-05-31,10:39 AM,7,4,Feb-32,32-2 7 4,Directed Search (m),58.57,45.4,177.5,27.25,39.79,9.72,3.91,0.95,2,9.484151166,0
2007-05-31,10:48 AM,7,1,Jan-33,33-1 7 1,Directed Search (m),109.37,27.2,184.67,29.22,58.24,13.89,6.79,0.84,2,66.99435709,0
2007-05-31,10:49 AM,7,1,Feb-33,33-2 7 1,Scanning (m),309.61,19.91,390.13,22.37,80.84,27.08,19.59,0.83,2,32.9317578,0
2007-05-31,10:50 AM,7,1,Mar-33,33-3 7 1,Scanning (m),194.74,21.16,198.07,33.68,62.77,16.67,9.36,0.89,2,17.44630236,0
2007-05-31,10:51 AM,7,1,Apr-33,33-4 7 1,Direct swim (m),48.87,39.02,126.43,33.91,22.5,9.03,3.24,0.91,3,12.0056236,0
2007-05-31,10:52 AM,7,2,Jan-33,33-1 7 2,Direct swim (m),17.43,86.01,125.57,13.71,34.38,4.17,1.46,0.38,3,35.83971522,0
2007-05-31,10:53 AM,7,2,Feb-33,33-2 7 2,Focal Search (m),105.48,29.22,220.87,15.18,81.14,13.89,7.56,0.62,2,14.57744872,0
2007-05-31,10:54 AM,7,2,Mar-33,33-3 7 2,Direct swim (m),23.04,64.86,138.15,12.83,60.91,5.56,2.13,0.39,2,42.47769807,0
2007-05-31,10:55 AM,7,2,Apr-33,33-4 7 2,Spatial Indirect (m),42.03,65.37,149.03,20.46,45.57,6.25,2.28,0.29,2,75.20654631,0
2007-05-31,10:57 AM,7,3,Jan-33,33-1 7 3,Direct swim (m),35.45,25.21,79.4,19.19,13.14,4.86,3.15,0.76,3,18.41527277,0
2007-05-31,10:57 AM,7,3,Feb-33,33-2 7 3,Direct swim (m),35.2,40.2,79.19,24.41,32.14,4.17,1.97,0.52,3,43.31410742,0
2007-05-31,10:58 AM,7,3,Mar-33,33-3 7 3,Direct swim (m),31.59,32.41,88.8,18.68,36.29,4.86,2.74,0.38,2,44.60246768,0
2007-05-31,10:59 AM,7,3,Apr-33,33-4 7 3,Direct swim (m),30.77,45.89,81.23,25.9,27.02,4.17,1.77,0.37,3,35.89360351,0
2007-05-31,11:01 AM,7,4,Jan-33,33-1 7 4,Scanning (m),410.43,24.62,359,34.59,71.59,28.47,14.58,0.52,0,120.2663784,0
2007-05-31,11:02 AM,7,4,Feb-33,33-2 7 4,Direct swim (m),97.12,35.01,197.09,28.78,37.81,13.89,5.63,0.9,2,11.35921056,0
2007-05-31,11:03 AM,7,4,Mar-33,33-3 7 4,Scanning (m),255.66,22.99,255.14,31.57,57.04,20.14,11.1,0.79,2,35.5105414,0
2007-05-31,11:04 AM,7,4,Apr-33,33-4 7 4,Scanning (m),395.66,23.82,415.44,27.96,75.73,34.03,17.44,0.66,2,16.10748906,0
2007-05-31,11:14 AM,7,1,Jan-35,35-1 7 1,Scanning (m),197.26,33.92,287,24.13,81.3,18.06,8.46,0.15,2,87.66234775,0
2007-05-31,11:15 AM,7,1,Feb-35,35-2 7 1,Direct swim (m),27.56,71.1,132.96,15.84,55.03,4.17,1.87,0.4,2,82.29748884,0
2007-05-31,11:16 AM,7,1,Jan-36,36-1 7 1,Spatial Indirect (m),83.9,41.9,156.71,23.94,73.97,9.72,3.74,0.41,2,139.0134623,0
2007-05-31,11:17 AM,7,1,Feb-36,36-2 7 1,Spatial Indirect (m),104.7,38.76,201.58,21.63,66.63,9.72,5.2,0.17,2,53.84358053,0
2007-05-31,11:19 AM,7,2,Jan-35,35-1 7 2,Random Search (m),371.22,25.73,251.41,48,71.21,18.06,9.77,0.17,1,89.8997975,0
2007-05-31,11:20 AM,7,2,Feb-35,35-2 7 2,Focal Search (m),63.41,36.48,162.68,30.21,54.43,13.89,4.46,0.54,2,22.59891601,0
2007-05-31,11:21 AM,7,2,Jan-36,36-1 7 2,Direct swim (m),55.74,36.86,124.22,36.88,20.2,8.33,3.37,0.66,3,36.52103164,0
2007-05-31,11:22 AM,7,2,Feb-36,36-2 7 2,Focal Search (m),78.79,26.12,163.01,27,55.93,15.28,6.24,0.86,2,24.71142224,0
2007-05-31,11:24 AM,7,3,Jan-35,35-1 7 3,Scanning (m),236.5,22.89,201.88,29.28,78.06,17.36,8.82,0.24,2,104.3545619,0
2007-05-31,11:24 AM,7,3,Feb-35,35-2 7 3,Direct swim (m),22.7,55.42,80.36,23.73,21.17,4.86,1.45,0.94,3,14.61890292,0
2007-05-31,11:26 AM,7,3,Jan-36,36-1 7 3,Focal Search (m),51.75,22,100.77,17.69,48.93,6.25,4.58,0.98,2,19.95336244,0
2007-05-31,11:27 AM,7,3,Feb-36,36-2 7 3,Focal Search (m),55.45,24.83,148.22,14.61,69.33,14.58,5.97,0.72,2,29.2185354,0
2007-05-31,11:29 AM,7,4,Jan-35,35-1 7 4,Spatial Indirect (m),211.06,32.21,207.73,42.57,52.3,13.19,6.45,0.36,2,62.01764881,0
2007-05-31,11:30 AM,7,4,Feb-35,35-2 7 4,Directed Search (m),119.3,36.95,231.28,28.85,56.68,18.75,6.26,0.83,2,26.29304404,0
2007-05-31,11:31 AM,7,4,Jan-36,36-1 7 4,Scanning (m),378.43,29.59,439.44,31.09,78.55,38.89,14.85,0.71,2,9.976504128,0
2007-05-31,11:32 AM,7,4,Feb-36,36-2 7 4,Focal Search (m),156.02,30.65,240.62,29.55,53.28,15.28,7.85,0.82,2,34.71364443,0
2007-05-31,11:41 AM,7,1,Jan-37,37-1 7 1,Focal Search (m),92.01,23.66,158.76,28.96,55.99,11.81,6.71,0.85,2,55.22929118,0
2007-05-31,11:42 AM,7,1,Feb-37,37-2 7 1,Chaining (m),1401.15,19.69,913.57,32.78,88.29,39.58,46.4,0.57,0,42.69025584,0
2007-05-31,11:43 AM,7,1,Mar-37,37-3 7 1,Random Search (m),428.29,23.63,345.16,36.21,76.47,18.75,14.61,0.43,0,25.91189946,0
2007-05-31,11:46 AM,7,2,Jan-37,37-1 7 2,Direct swim (m),22.95,75.18,137.59,15.09,34.36,4.86,1.83,0.5,3,34.84228798,0
2007-05-31,11:47 AM,7,2,Feb-37,37-2 7 2,Direct swim (m),21.9,66.82,130.96,13.36,44.45,4.17,1.96,0.76,2,23.9977586,0
2007-05-31,11:48 AM,7,2,Mar-37,37-3 7 2,Spatial Indirect (m),94.23,32.81,204.4,17.62,77.9,12.5,6.23,0.42,2,111.8120412,0
2007-05-31,11:50 AM,7,3,Jan-37,37-1 7 3,Scanning (m),132.15,27.56,252.43,23.82,66.31,16.67,9.16,0.9,2,25.67873232,0
2007-05-31,11:51 AM,7,3,Feb-37,37-2 7 3,Spatial Indirect (m),229.93,26.9,231.63,37.18,48.86,17.36,8.61,0.5,2,20.65999568,0
2007-05-31,11:52 AM,7,3,Mar-37,37-3 7 3,Focal Search (m),107.73,31.48,233.25,22.8,60.84,15.28,7.41,0.83,2,2.92924848,0
2007-05-31,11:55 AM,7,4,Jan-37,37-1 7 4,Scanning (m),424.75,21.24,334.31,28.96,83.25,27.08,15.74,0.17,0,57.18562595,0
2007-05-31,11:56 AM,7,4,Feb-37,37-2 7 4,Direct swim (m),46.47,28.17,85.63,23.32,28.93,4.86,3.04,0.5,3,15.64418322,0
2007-05-31,11:56 AM,7,4,Mar-37,37-3 7 4,Direct swim (m),35.74,39.52,90.5,22.9,40.81,6.25,2.29,0.46,2,36.37514395,0
2007-06-01,10:26 AM,8,1,31-Jan,31-1 8 1,Direct swim (m),3.67,68.39,83.43,2.79,59.64,0.69,1.22,0,2,46.40094138,0
2007-06-01,10:29 AM,8,1,Feb-31,31-2 8 1,Direct swim (m),46.35,30.12,83.12,25.09,24.2,5.56,2.76,0.76,3,33.25501574,0
2007-06-01,10:30 AM,8,1,Jan-32,32-1 8 1,Direct swim (m),26.61,46.58,87.11,20.03,28.36,3.47,1.87,0.45,3,33.61172378,0
2007-06-01,10:31 AM,8,1,Feb-32,32-2 8 1,Direct swim (m),32.9,41.69,90.04,20.7,42.79,5.56,2.16,0.48,2,49.19717559,0
2007-06-01,10:32 AM,8,2,31-Jan,31-1 8 2,Focal Search (m),67.55,37.58,186.39,15.35,69.33,6.94,4.96,0.45,2,28.62295744,0
2007-06-01,10:33 AM,8,2,Feb-31,31-2 8 2,Direct swim (m),19.71,68.72,127.13,12.73,21.78,4.17,1.85,0.85,3,12.17656163,0
2007-06-01,10:34 AM,8,2,Jan-32,32-1 8 2,Spatial Indirect (m),54.51,59.44,153.36,21.58,71.52,8.33,2.58,0.15,2,121.6880203,0
2007-06-01,10:35 AM,8,2,Feb-32,32-2 8 2,Direct swim (m),12.33,85.74,122.61,10.56,34.21,3.47,1.43,0.88,3,10.96873149,0
2007-06-01,10:36 AM,8,3,31-Jan,31-1 8 3,Focal Search (m),172.95,30,265.2,27.28,63.35,20.14,8.84,0.88,2,21.89478821,0
2007-06-01,10:37 AM,8,3,Feb-31,31-2 8 3,Chaining (m),185.16,44.77,222.5,46.88,52.77,15.97,4.97,0.22,2,73.66766405,0
2007-06-01,10:38 AM,8,3,Jan-32,32-1 8 3,Focal Search (m),123.76,42.83,179.9,42.38,23.97,10.42,4.2,0.91,3,31.23215246,0
2007-06-01,10:39 AM,8,3,Feb-32,32-2 8 3,Spatial Indirect (m),154.88,31.35,232.96,29.54,64.28,15.97,7.43,0.74,2,20.85922184,0
2007-06-01,10:42 AM,8,4,Feb-31,31-2 8 4,Focal Search (m),77.51,27.95,162.65,28.63,49.21,14.58,5.82,0.8,2,21.93153126,0
2007-06-01,10:43 AM,8,4,Jan-32,32-1 8 4,Direct swim (m),88.43,35.23,124.35,45.6,25.46,9.03,3.53,0.59,3,65.86082991,0
2007-06-01,10:44 AM,8,4,Feb-32,32-2 8 4,Spatial Indirect (m),175.72,22.12,179.87,36.49,61.46,15.28,8.13,0.75,2,82.84811743,0
2007-06-01,10:55 AM,8,1,Jan-33,33-1 8 1,Direct swim (m),43.94,33.18,84.61,25.14,39.56,6.25,2.55,0.78,2,77.96994669,0
2007-06-01,10:56 AM,8,1,Feb-33,33-2 8 1,Direct swim (m),39.28,36.22,89.82,23.77,35.17,4.86,2.48,0.35,2,44.14710306,0
2007-06-01,10:56 AM,8,1,Mar-33,33-3 8 1,Spatial Indirect (m),105.24,22.9,114.73,27.83,58.65,5.56,5.01,0.37,2,63.999355,0
2007-06-01,10:57 AM,8,1,Apr-33,33-4 8 1,Spatial Indirect (m),62.45,32.69,98.07,27.73,56.29,6.25,3,0.29,2,59.83358871,0
2007-06-01,10:59 AM,8,2,Jan-33,33-1 8 2,Chaining (m),686.55,26.05,559.8,36.1,77.69,40.97,21.49,0.67,2,11.03645464,0
2007-06-01,11:00 AM,8,2,Feb-33,33-2 8 2,Direct swim (m),53.01,66.44,165.43,33.45,20.82,8.33,2.49,0.85,3,14.52766737,0
2007-06-01,11:01 AM,8,2,Mar-33,33-3 8 2,Random Search (m),503.55,21.4,385.23,34.97,71.03,35.42,18,0.65,2,25.99393372,0
2007-06-01,11:02 AM,8,2,Apr-33,33-4 8 2,Direct swim (m),81.53,52.59,188.78,37.95,23.78,12.5,3.59,0.78,3,20.4126671,0
2007-06-01,11:03 AM,8,3,Jan-33,33-1 8 3,Spatial Indirect (m),123.78,19.37,155.94,30.4,55.07,15.28,8.05,0.23,2,25.53656872,0
2007-06-01,11:04 AM,8,3,Feb-33,33-2 8 3,Direct swim (m),75.53,38.2,141.35,39.08,31.49,11.81,3.7,0.53,3,24.99079259,0
2007-06-01,11:05 AM,8,3,Mar-33,33-3 8 3,Random Search (m),414.53,20.72,251.13,43.89,64.17,29.17,12.12,0.33,0,15.35924253,0
2007-06-01,11:06 AM,8,3,Apr-33,33-4 8 3,Focal Search (m),91.32,27.77,154.1,32.97,49.55,12.5,5.55,0.79,2,25.14561617,0
2007-06-01,11:07 AM,8,4,Jan-33,33-1 8 4,Direct swim (m),28.87,38.15,134.29,9.26,68.84,6.25,3.52,0.51,2,27.49281176,0
2007-06-01,11:07 AM,8,4,Feb-33,33-2 8 4,Direct swim (m),45.23,56.74,139.02,20.61,45.6,4.86,2.45,0.42,2,58.91813083,0
2007-06-01,11:08 AM,8,4,Mar-33,33-3 8 4,Chaining (m),558.74,25.74,367.6,39.6,81.36,31.25,14.28,0.06,0,103.2578162,0
2007-06-01,11:09 AM,8,4,Apr-33,33-4 8 4,Direct swim (m),58.58,31.67,144.08,30.77,48.9,11.81,4.55,0.72,2,35.84420896,0
2007-06-01,11:29 AM,8,1,Jan-35,35-1 8 1,Scanning (m),94.17,27.93,129.05,24.8,70.45,7.64,4.62,0.4,2,109.8655466,0
2007-06-01,11:30 AM,8,1,Feb-35,35-2 8 1,Direct swim (m),18.17,52.92,80.96,20.83,23.07,4.86,1.53,0.76,3,13.45752711,0
2007-06-01,11:31 AM,8,1,Jan-36,36-1 8 1,Direct swim (m),19.11,55.77,80.31,19.22,21.44,4.17,1.44,0.75,3,15.9854269,0
2007-06-01,11:32 AM,8,1,Feb-36,36-2 8 1,Direct swim (m),23.8,47.8,82.69,20.43,17.43,4.86,1.73,0.79,3,16.48126943,0
2007-06-01,11:34 AM,8,2,Jan-35,35-1 8 2,Focal Search (m),144.38,37.61,229.05,34.83,51.12,15.28,6.09,0.82,2,41.95498411,0
2007-06-01,11:35 AM,8,2,Feb-35,35-2 8 2,Directed Search (m),207.38,40.01,265.69,38.94,59.98,20.83,6.64,0.31,2,84.26291158,0
2007-06-01,11:35 AM,8,2,Jan-36,36-1 8 2,Focal Search (m),158.63,32.73,245.84,31.19,59.1,16.67,7.51,0.87,2,27.76297612,0
2007-06-01,11:36 AM,8,2,Feb-36,36-2 8 2,Direct swim (m),91.65,52.21,184.82,38.32,27.22,10.42,3.54,0.89,3,17.74205302,0
2007-06-01,11:38 AM,8,3,Jan-35,35-1 8 3,Spatial Indirect (m),153.85,27,170.11,37.29,57.81,13.89,6.3,0.55,2,65.94241124,0
2007-06-01,11:38 AM,8,3,Feb-35,35-2 8 3,Spatial Indirect (m),103.4,34.16,175.25,34.43,49.04,15.28,5.13,0.7,2,21.54138317,0
2007-06-01,11:39 AM,8,3,Jan-36,36-1 8 3,Direct swim (m),56.07,33.6,119.6,34.68,17.02,9.03,3.56,0.73,3,21.01003829,0
2007-06-01,11:40 AM,8,3,Feb-36,36-2 8 3,Spatial Indirect (m),97.51,35.28,155.95,38.41,49.74,11.81,4.42,0.23,2,27.02890654,0
2007-06-01,11:42 AM,8,4,Jan-35,35-1 8 4,Scanning (m),219.08,36.44,264.58,31.02,78.23,20.83,7.26,0.03,2,89.89059235,0
2007-06-01,11:43 AM,8,4,Feb-35,35-2 8 4,Spatial Indirect (m),38.28,68.53,161.73,16.89,68.15,8.33,2.36,0.28,2,79.87922295,0
2007-06-01,11:44 AM,8,4,36-1*,36-1* 8 4,Scanning (m),153.16,30.05,223.28,21.81,87.36,13.89,7.43,0.21,2,115.6689319,0
2007-06-01,11:44 AM,8,4,Feb-36,36-2 8 4,Focal Search (m),50.44,49.19,175.61,15.17,77.72,8.33,3.57,0.68,2,55.05322971,0
2007-06-01,11:54 AM,8,1,Jan-37,37-1 8 1,Direct swim (m),13.79,89.77,138.25,11.73,47.65,4.17,1.54,0.82,2,16.86012229,0
2007-06-01,11:55 AM,8,1,Feb-37,37-2 8 1,Direct swim (m),45.3,48.01,152.66,17.34,46.56,6.25,3.18,0.21,2,39.42767871,0
2007-06-01,11:55 AM,8,1,Mar-37,37-3 8 1,Direct swim (m),9.55,98.59,117.32,8.58,63.37,2.78,1.19,0.46,2,54.05976485,0
2007-06-01,11:57 AM,8,2,Jan-37,37-1 8 2,Directed Search (m),68.91,49.05,182.95,30.57,41.33,9.72,3.73,0.85,2,17.33267426,0
2007-06-01,11:58 AM,8,2,Feb-37,37-2 8 2,Directed Search (m),154.65,31.05,210.84,33.56,49.07,12.5,6.79,0.96,2,19.54452503,0
2007-06-01,11:59 AM,8,2,Mar-37,37-3 8 2,Directed Search (m),123.06,34.28,227.3,28.69,53.53,15.28,6.63,0.84,2,24.36069536,0
2007-06-01,12:02 PM,8,3,Jan-37,37-1 8 3,Scanning (m),299.06,25.4,335.74,29.47,78.94,30.56,13.22,0.54,2,49.16439022,0
2007-06-01,12:03 PM,8,3,Feb-37,37-2 8 3,Spatial Indirect (m),100.84,25.45,134.4,36.29,32.51,10.42,5.28,0.91,3,6.226211099,0
2007-06-01,12:04 PM,8,3,Mar-37,37-3 8 3,Spatial Indirect (m),108.8,26.79,165.57,30.17,49.91,15.28,6.18,0.68,2,26.9678627,0
2007-06-01,12:07 PM,8,4,Jan-37,37-1 8 4,Focal Search (m),70.24,28.41,143.76,19.59,64.85,11.81,5.06,0.5,2,33.96938562,0
2007-06-01,12:08 PM,8,4,Feb-37,37-2 8 4,Focal Search (m),63.83,20.23,148.26,13.6,74.17,10.42,7.33,0.8,2,20.55002359,0
2007-06-01,12:08 PM,8,4,Mar-37,37-3 8 4,Direct swim (m),21.15,58.72,81.62,22.41,23.41,4.17,1.39,0.4,3,26.84365317,0
2007-06-02,7:34 AM,9,1,31-Jan,31-1 9 1,Scanning (m),1447.12,22.03,1321.08,24.26,92.22,61.11,59.98,0.43,0,32.92540019,0
2007-06-02,7:36 AM,9,1,Feb-31,31-2 9 1,Random Search (m),1952.08,20.93,1255.89,32.95,91.93,72.92,59.99,0.25,0,29.54438656,0
2007-06-02,7:38 AM,9,1,Jan-32,32-1 9 1,Scanning (m),1600.78,22.52,1349.32,28.47,93.27,67.36,59.91,0.57,1,60.55099697,0
2007-06-02,7:39 AM,9,1,Feb-32,32-2 9 1,Scanning (m),1788.27,24.23,1452.26,31.53,91.54,76.39,59.94,0.57,1,19.79168167,0
2007-06-02,7:48 AM,9,1,Jan-33,33-1 9 1,Random Search (m),2286.99,21.89,1311.52,39.69,87.51,70.14,59.92,0.4,0,16.51956122,0
2007-06-02,7:49 AM,9,1,Feb-33,33-2 9 1,Scanning (m),1732.01,21.35,1280.01,30.84,92.01,70.14,59.94,0.54,1,56.26959805,0
2007-06-02,7:51 AM,9,1,Mar-33,33-3 9 1,Scanning (m),1768.61,23.41,1403.46,29.66,93.6,77.78,59.94,0.36,0,95.30900025,0
2007-06-02,7:53 AM,9,1,Apr-33,33-4 9 1,Scanning (m),1657.26,20.94,1255.53,28.12,96.6,52.78,59.95,0.35,1,71.63320182,0
2007-06-02,8:01 AM,9,1,Jan-35,35-1 9 1,Scanning (m),1455.87,25.85,1550.24,25.88,89.43,79.17,59.97,0.69,2,61.56256268,0
2007-06-02,8:03 AM,9,1,Feb-35,35-2 9 1,Scanning (m),1891.51,23.58,1414.26,31.84,90.31,69.44,59.97,0.26,1,51.98628078,0
2007-06-02,8:06 AM,9,1,Jan-36,36-1 9 1,Random Search (m),2830.27,23.98,1436.86,47.47,93.72,84.03,59.93,0.09,1,88.43776163,0
2007-06-02,8:07 AM,9,1,Feb-36,36-2 9 1,Scanning (m),1592.63,21.37,1281.52,28.52,91.48,63.89,59.98,0.62,1,24.98429819,0
2007-06-02,8:16 AM,9,1,Jan-37,37-1 9 1,Scanning (m),1741.13,22.39,1341.1,30.8,91.29,63.19,59.91,0.56,0,42.3567172,0
2007-06-02,8:18 AM,9,1,Feb-37,37-2 9 1,Thigmotaxis (m),2477.97,24.56,1471.34,43,87.85,54.86,59.9,0.38,0,81.05491081,0
2007-06-02,8:19 AM,9,1,Mar-37,37-3 9 1,Random Search (m),1980.63,20.18,1210.22,33.57,93.12,53.47,59.97,0.31,1,46.83860835,0
2007-06-03,7:21 AM,10,1,31-Jan,31-1 10 1,Spatial Indirect (m),69.02,55.54,173.27,24.24,64.44,10.42,3.12,0.09,2,93.18136882,0
2007-06-03,7:22 AM,10,1,Feb-31,31-2 10 1,Direct swim (m),42.72,60.26,148.84,20.05,47.81,5.56,2.47,0.35,2,60.07214971,0
2007-06-03,7:23 AM,10,1,Jan-32,32-1 10 1,Direct swim (m),31.02,58.99,136.27,15.44,57.52,4.17,2.31,0.58,2,51.5430213,0
2007-06-03,7:24 AM,10,1,Feb-32,32-2 10 1,Direct swim (m),7.82,89.94,121.41,7.54,76.56,4.17,1.35,0.67,2,43.89962782,0
2007-06-03,7:25 AM,10,2,31-Jan,31-1 10 2,Direct swim (m),55.06,36.95,86.45,30.86,63.77,4.17,2.34,0.4,2,110.8417789,0
2007-06-03,7:26 AM,10,2,Feb-31,31-2 10 2,Direct swim (m),25.9,44,76.55,20.02,13.3,4.17,1.74,0.79,3,12.36296432,0
2007-06-03,7:27 AM,10,2,Jan-32,32-1 10 2,Spatial Indirect (m),60.63,34.7,96.8,28.74,53.37,6.25,2.79,0.17,2,70.76786633,0
2007-06-03,7:28 AM,10,2,Feb-32,32-2 10 2,Focal Search (m),157.18,22.71,172.41,24.76,71.25,5.56,7.59,0.52,2,82.36798579,0
